komnr,gardsnr,bruksnr,festenr,bruksnavn,jordbruksareal,skogareal,annet_areal,fulldyrket,overflatedyrket,innmarksbeite,l_komnr,l_gardsnr,l_bruksnr,l_festenr
1122,68,9,0,STAVANGER E-VERK,0,32,11,0,0,0,1122,13,10,0
1122,68,12,0,STAVANGER E-VERK,2,24,26,2,0,0,1122,13,10,0
1122,13,31,0,URHEIM,0,0,1,0,0,0,1122,13,31,0
1122,13,109,0,GRØDEN,0,0,1,0,0,0,1122,13,109,0
1122,13,154,0,UTSLAATTEN 17,0,0,1,0,0,0,1122,13,154,0
1122,14,1,0,OLTEDAL NEDRE,78,598,627,29,0,49,1122,14,1,0
1122,14,2,0,OLTEDAL NEDRE,25,539,171,25,0,0,1122,14,2,0
1122,14,4,0,OLTEDAL NEDRE,30,152,187,24,0,6,1122,14,4,0
1122,14,5,0,OLTEDAL NEDRE,29,220,613,22,7,0,1122,14,5,0
1122,14,41,0,OLTEDAL NEDRE,0,95,35,0,0,0,1122,14,5,0
1122,14,203,0,OLTEDAL NEDRE,20,26,1,0,0,20,1122,14,5,0
1122,14,327,0,OLTEDAL NEDRE,28,4,0,28,0,0,1122,14,5,0
1122,14,328,0,OLTEDAL NEDRE,9,1,4,7,2,0,1122,14,5,0
1122,14,330,0,OLTEDAL NEDRE,31,0,4,26,2,3,1122,14,5,0
1122,14,396,0,OLTEDAL NEDRE,1,40,4,0,1,0,1122,14,5,0
1122,14,6,0,OLTEDAL NEDRE,71,637,2152,0,0,71,1122,14,6,0
1122,14,52,0,SOLBORG,0,1,1,0,0,0,1122,14,52,0
1122,13,5,0,KVELVAFJELLET,0,6,2,0,0,0,1122,14,117,0
1122,14,8,0,KVELVAFJELLET,0,11,4,0,0,0,1122,14,117,0
1122,14,105,0,KVELVAFJELLET,0,1,1,0,0,0,1122,14,117,0
1122,14,117,0,KVELVAFJELLET,0,178,571,0,0,0,1122,14,117,0
1122,14,133,0,MIDTTUN,0,1,1,0,0,0,1122,14,133,0
1122,14,152,0,SMØRBAKKA,66,25,87,38,0,28,1122,14,201,0
1122,14,201,0,SMØRBAKKA,0,187,165,0,0,0,1122,14,201,0
1122,14,224,0,FURUMO III,0,0,1,0,0,0,1122,14,224,0
1122,15,1,0,HAUGEMORKEN,361,,180,30,2,329,1122,15,1,0
1122,15,2,0,HAUGEMORKEN,705,809,1113,68,0,637,1122,15,2,0
1122,16,1,0,RAVNDAL,459,277,754,91,2,366,1122,16,1,0
1122,16,3,0,RAVNDAL,625,132,541,104,2,519,1122,16,3,0
1122,16,4,0,RAVNDAL,536,193,859,128,11,397,1122,16,4,0
1122,16,5,0,RAVNDAL,248,82,496,41,0,207,1122,16,5,0
1122,17,5,0,RAVNDAL,32,51,87,0,0,32,1122,16,5,0
1122,16,13,0,BAKKETUN,44,14,56,15,0,29,1122,16,13,0
1122,16,14,0,BAKKETUN,50,0,7,0,0,50,1122,16,13,0
1122,17,6,0,BAKKETUN,1,7,117,0,0,1,1122,16,13,0
1122,16,16,0,RAVNDAL 1,1,0,3,0,1,0,1122,16,16,0
1122,17,12,0,SOLBAKKEN,397,16,374,248,0,149,1122,17,12,0
1122,17,16,0,SOLBAKKEN,107,21,452,0,0,107,1122,17,12,0
1122,17,13,0,MYRVOLD,278,37,281,87,0,191,1122,17,13,0
1122,17,21,0,Nevlandsheia,22,2,101,0,0,22,1122,17,21,0
1122,18,1,0,VØLSTAD,544,252,1158,76,0,468,1122,18,1,0
1122,18,32,0,VØLSTAD,10,0,1,0,0,10,1122,18,1,0
1122,18,3,0,VÆLSTAD,8,0,2,8,0,0,1122,18,3,0
1122,18,4,0,VØLSTAD,0,3,4,0,0,0,1122,18,4,0
1122,18,5,0,VØLSTAD,267,172,2517,36,0,231,1122,18,5,0
1122,18,15,0,VØLSTAD,111,110,170,64,7,40,1122,18,5,0
1122,18,30,0,VØLSTAD,3,0,0,3,0,0,1122,18,5,0
1122,18,7,0,VØLSTAD,98,78,35,18,0,80,1122,18,7,0
1122,17,1,0,HEIEN,220,84,320,89,0,131,1122,18,17,0
1122,17,4,0,HEIEN,289,238,812,86,19,184,1122,18,17,0
1122,18,17,0,HEIEN,231,149,161,102,0,129,1122,18,17,0
1122,18,16,0,STEINBU,24,5,581,24,0,0,1122,18,21,0
1122,18,21,0,STEINBU,5,0,2,5,0,0,1122,18,21,0
1122,19,1,0,SLETTEBØ,0,470,1471,0,0,0,1122,19,1,0
1122,19,5,0,MATLAND,158,651,3156,40,0,118,1122,19,5,0
1122,19,40,0,MATLAND,100,21,253,35,11,54,1122,19,5,0
1122,19,2,0,MATLAND,201,612,3358,34,0,167,1122,19,7,0
1122,19,7,0,MATLAND,365,208,6931,35,0,330,1122,19,7,0
1122,19,14,0,Madlandsvassdraget,0,0,2,0,0,0,1122,19,14,0
1122,19,15,0,HEIMLAND,86,212,1807,22,0,64,1122,19,15,0
1122,19,25,0,MADLAND,2,0,18,0,0,2,1122,19,25,0
1122,15,3,0,BREKKEN,0,32,0,0,0,0,1122,20,1,0
1122,20,1,0,BREKKEN,5,1413,13841,0,4,1,1122,20,1,0
1122,37,1,0,BREKKEN,11,,,0,0,11,1122,20,1,0
1122,20,4,0,BREKKO,216,80,188,122,10,84,1122,20,4,0
1122,21,4,0,BREKKO,48,224,326,44,0,4,1122,20,4,0
1122,21,1,0,VATNE,197,201,219,93,0,104,1122,21,1,0
1122,21,14,0,VATNE,85,77,78,42,0,43,1122,21,1,0
1122,21,10,0,STRANDA,0,0,4,0,0,0,1122,21,10,0
1122,21,13,0,VATNE 2,3,0,5,3,0,0,1122,21,13,0
1122,22,1,0,HELLAND,340,34,1064,50,0,290,1122,22,1,0
1122,17,3,0,HELLAND,0,123,108,0,0,0,1122,22,2,0
1122,22,2,0,HELLAND,304,93,1033,173,0,131,1122,22,2,0
1122,22,11,0,HELLAND,287,82,149,79,0,208,1122,22,2,0
1122,22,12,0,HELLAND,154,52,136,136,0,18,1122,22,2,0
1122,24,4,0,HELLAND,115,55,76,56,0,59,1122,22,2,0
1122,22,3,0,HELLAND,289,36,2211,176,0,113,1122,22,3,0
1122,22,8,0,NORDHEI,362,185,1519,87,0,275,1122,22,8,0
1122,24,1,0,TJETLAND,438,34,358,37,0,401,1122,24,1,0
1122,24,2,0,TJETLAND,290,75,606,55,0,235,1122,24,2,0
1122,24,3,0,TJETLANDSHEIO,188,25,33,60,0,128,1122,24,3,0
1122,24,9,0,TJETLANDSHEIO,15,0,0,0,0,15,1122,24,3,0
1122,25,1,0,HALLELAND,351,226,891,156,0,195,1122,25,1,0
1122,25,3,0,HALLELAND,387,392,542,203,0,184,1122,25,3,0
1122,25,5,0,MOEN,185,5,25,135,0,50,1122,25,5,0
1122,26,1,0,BJELLAND,360,600,388,113,0,247,1122,26,1,0
1122,26,1,1,BJELLAND,1,25,16,1,0,0,1122,26,1,0
1122,26,2,0,BJELLAND,226,208,426,51,5,170,1122,26,2,0
1122,26,7,0,BJELLAND,7,20,37,0,0,7,1122,26,2,0
1122,26,3,0,BJELLAND,363,458,745,132,0,231,1122,26,3,0
1122,27,1,0,GJESDAL,304,165,149,141,0,163,1122,27,1,0
1122,27,2,0,GJESDAL,358,8,25,200,0,158,1122,27,2,0
1122,27,3,0,KIRKEBØ,34,0,2,34,0,0,1122,27,3,0
1122,27,4,0,GJESDAL,358,105,345,169,3,186,1122,27,4,0
1122,19,4,0,GJESDAL,0,0,2171,0,0,0,1122,27,5,0
1122,27,5,0,GJESDAL,462,31,121,217,6,239,1122,27,5,0
1122,29,11,0,GJESDAL,0,60,39,0,0,0,1122,27,5,0
1122,27,6,0,GJESDAL,499,71,211,240,0,259,1122,27,6,0
1122,27,7,0,SYGNIVOLDEN,393,16,322,219,0,174,1122,27,7,0
1122,27,9,0,FIGGENE,388,43,427,162,0,226,1122,27,9,0
1122,27,16,0,NYVOLD,258,19,123,102,0,156,1122,27,16,0
1122,27,27,0,GRIMSTAD,21,0,3,0,0,21,1122,27,27,0
1122,27,36,0,GJESDAL,32,0,21,32,0,0,1122,27,36,0
1122,28,1,0,KLUKE,813,196,1072,254,0,559,1122,28,1,0
1122,28,2,0,KLUKE,610,458,260,187,0,423,1122,28,2,0
1122,28,5,0,KLUKE,42,42,7,12,0,30,1122,28,2,0
1122,28,6,0,GRANHEIM,0,0,2,0,0,0,1122,28,6,0
1122,29,1,0,AUESTAD,376,143,409,154,4,218,1122,29,1,0
1122,29,2,0,AUESTAD,477,99,798,171,0,306,1122,29,2,0
1122,29,5,0,KONSUL AXEL HEIBERGS PLANTEFEL,0,107,134,0,0,0,1122,29,5,0
1122,30,1,0,HARELAND,241,84,118,52,0,189,1122,30,1,0
1122,30,3,0,HARELAND,204,56,116,89,0,115,1122,30,3,0
1122,30,44,0,HARELAND,5,0,2,1,0,4,1122,30,3,0
1122,30,2,0,HAGA,68,1,113,31,0,37,1122,30,6,0
1122,30,6,0,HAGA,155,0,264,51,0,104,1122,30,6,0
1122,3,42,0,HARELAND 2,16,0,13,5,0,11,1122,30,22,0
1122,30,22,0,HARELAND 2,20,0,46,12,0,8,1122,30,22,0
1122,31,3,0,KYLLINGSTAD,738,275,1364,120,0,618,1122,31,3,0
1122,31,31,0,KYLLINGSTAD,0,0,0,0,0,0,1122,31,3,0
1122,31,4,0,KYLLINGSTAD,620,113,989,108,0,512,1122,31,4,0
1122,31,5,0,SKARSHOLEN,234,112,255,68,0,166,1122,31,5,0
1122,31,6,0,KYLLINGSTAD,248,78,1325,42,0,206,1122,31,6,0
1122,31,27,0,KYLLINGSTAD,0,3,4,0,0,0,1122,31,6,0
1122,2,5,0,KRINGLELIEN,0,43,89,0,0,0,1122,31,9,0
1122,31,9,0,KRINGLELIEN,0,664,766,0,0,0,1122,31,9,0
1122,31,1,0,KYLLINGSTAD,106,8,805,31,0,75,1122,31,10,0
1122,31,10,0,KYLLINGSTAD,472,89,380,121,0,351,1122,31,10,0
1122,31,20,0,KYLLINGSTAD,70,80,302,12,0,58,1122,31,10,0
1122,31,11,0,STRYTESDALEN,1,41,137,0,0,1,1122,31,11,0
1122,31,15,0,STRYTESDALEN,230,2,163,66,0,164,1122,31,11,0
1122,23,1,0,KYLLINGSTAD,64,213,707,27,3,34,1122,31,12,0
1122,31,12,0,KYLLINGSTAD,255,104,240,87,6,162,1122,31,12,0
1122,2,13,0,KYLLINGSTAD,0,0,73,0,0,0,1122,31,13,0
1122,31,8,0,KYLLINGSTAD,72,45,95,17,0,55,1122,31,13,0
1122,31,13,0,KYLLINGSTAD,92,13,297,47,0,45,1122,31,13,0
1122,31,14,0,OPSAL,534,247,801,178,4,352,1122,31,14,0
1122,30,4,0,KRÆKEBÆRHOLEN,0,0,262,0,0,0,1122,31,16,0
1122,31,16,0,KRÆKEBÆRHOLEN,325,31,398,95,0,230,1122,31,16,0
1122,31,17,0,KRÆKEBÆRHOLEN,67,9,45,27,0,40,1122,31,16,0
1122,31,7,0,NYGÅRD,303,190,644,67,2,234,1122,31,23,0
1122,31,23,0,NYGÅRD,40,0,7,25,0,15,1122,31,23,0
1122,31,25,0,SOLHEIM,243,31,379,72,0,171,1122,31,25,0
1122,31,38,0,SOLHEIM,175,53,161,32,0,143,1122,31,25,0
1122,31,29,0,LITLAHAGÅ II,14,2,27,0,0,14,1122,31,29,0
1122,32,1,0,NORDÅSEN,724,752,2842,137,0,587,1122,32,1,0
1122,32,2,0,NORDÅSEN,294,405,1418,45,0,249,1122,32,2,0
1122,32,4,0,NORDAL,466,342,649,115,0,351,1122,32,4,0
1122,33,2,0,KYDLAND,406,42,844,165,4,237,1122,33,2,0
1122,33,3,0,KYDLAND,143,145,453,51,0,92,1122,33,3,0
1122,33,1,0,GAUTEDAL,200,43,921,60,0,140,1122,33,8,0
1122,33,8,0,GAUTEDAL,295,45,170,83,0,212,1122,33,8,0
1122,33,10,0,GAUTEDAL,4,0,22,1,0,3,1122,33,8,0
1122,33,19,0,,37,2,258,0,0,37,1122,33,19,0
1122,34,1,0,SØILAND,846,48,1165,226,0,620,1122,34,1,0
1122,33,20,0,SØYLAND,61,0,178,0,0,61,1122,34,3,0
1122,34,3,0,SØYLAND,559,311,2198,136,12,411,1122,34,3,0
1122,31,19,0,SØILAND,22,117,50,0,0,22,1122,34,4,0
1122,31,47,0,SØILAND,52,137,27,49,0,3,1122,34,4,0
1122,34,4,0,SØILAND,832,219,975,130,0,702,1122,34,4,0
1122,34,23,0,OSLIHAGEN,0,0,860,0,0,0,1122,34,23,0
1122,35,1,0,MORKEN,226,178,4264,214,0,12,1122,35,1,0
1122,36,1,0,RAGE,42,143,2047,38,0,4,1122,36,1,0
1122,36,2,0,RAGE,37,136,3550,37,0,0,1122,36,2,0
1122,36,3,0,RAGE,32,149,500,27,0,5,1122,36,3,0
1122,36,23,0,RAGE,2,4,17,1,0,1,1122,36,3,0
1122,36,24,0,RAGE,13,12,9,13,0,0,1122,36,3,0
1122,36,25,0,RAGE,0,43,108,0,0,0,1122,36,3,0
1122,36,4,0,RAGE,3,70,1009,0,0,3,1122,36,4,0
1122,36,20,0,,3,1,0,3,0,0,1122,36,20,0
1122,37,6,0,ØDEGÅRDEN,18,149,537,0,14,4,1122,37,6,0
1122,37,7,0,OLTESVIK,130,184,788,5,21,104,1122,37,7,0
1122,46,3,0,MOUDAL NEDRE,208,180,1918,86,0,122,1122,46,3,0
1122,46,12,0,MOUDAL NEDRE,20,8,8,13,0,7,1122,46,3,0
1122,46,25,0,MOUDAL NEDRE,139,5,78,84,0,55,1122,46,3,0
1122,46,28,0,MOUDAL NEDRE,3,0,1,3,0,0,1122,46,3,0
1122,46,4,0,MOUDAL NEDRE,171,54,1838,92,0,79,1122,46,4,0
1122,46,30,0,MOUDAL NEDRE,77,46,22,21,0,56,1122,46,4,0
1122,46,15,0,MOUDAL NEDRE,196,0,50,164,0,32,1122,46,15,0
1122,46,29,0,MOUDAL NEDRE,44,11,101,15,0,29,1122,46,15,0
1122,46,20,0,LINDLANN,26,197,998,26,0,0,1122,46,20,0
1122,46,20,1,LINDLANN,19,0,2,19,0,0,1122,46,20,0
1122,46,22,0,NESET,137,11,388,54,2,81,1122,46,22,0
1122,46,32,0,NESET,56,18,76,1,0,55,1122,46,22,0
1122,55,2,0,FRAFJORD,51,5,0,51,0,0,1122,55,2,0
1122,55,9,0,FRAFJORD,96,52,18,41,10,45,1122,55,2,0
1122,55,14,0,FRAFJORD,21,5,1,21,0,0,1122,55,2,0
1122,55,22,0,FRAFJORD,23,0,1,23,0,0,1122,55,2,0
1122,55,32,0,FRAFJORD,0,0,0,0,0,0,1122,55,2,0
1122,55,92,0,FRAFJORD,32,0,2,15,3,14,1122,55,2,0
1122,55,3,0,FRAFJORD,55,6,13,53,2,0,1122,55,3,0
1122,55,24,0,FRAFJORD,21,4,2,21,0,0,1122,55,3,0
1122,55,4,0,FRAFJORD,0,0,13,0,0,0,1122,55,4,0
1122,55,5,0,FRAFJORD,61,3,74,61,0,0,1122,55,5,0
1122,55,11,0,FRAFJORD,33,29,40,16,0,17,1122,55,5,0
1122,55,6,0,FRAFJORD,71,4,17,66,0,5,1122,55,6,0
1122,55,29,0,FRAFJORD,38,13,15,19,1,18,1122,55,6,0
1122,55,90,0,FRAFJORD,22,5,2,20,0,2,1122,55,6,0
1122,55,1,0,FRAFJORD,16,7,26,0,16,0,1122,55,7,0
1122,55,7,0,FRAFJORD,70,7,12,65,5,0,1122,55,7,0
1122,55,30,0,FRAFJORD,53,3,3,11,32,10,1122,55,7,0
1122,55,8,0,FRAFJORD,70,1,9,68,0,2,1122,55,8,0
1122,55,81,0,FRAFJORD,9,1,6,4,0,5,1122,55,8,0
1122,55,13,0,FRAFJORD,34,15,15,34,0,0,1122,55,13,0
1122,55,27,0,FRAFJORD,23,10,11,10,3,10,1122,55,13,0
1122,55,34,0,FRAFJORD,0,0,1,0,0,0,1122,55,13,0
1122,55,80,0,FRAFJORD,20,0,1,20,0,0,1122,55,13,0
1122,55,16,0,SANDVOLD,32,0,9,32,0,0,1122,55,16,0
1122,55,25,0,SANDVOLD,28,0,3,28,0,0,1122,55,16,0
1122,55,17,0,ØYREN,21,0,5,21,0,0,1122,55,17,0
1122,55,20,0,ØYREN,18,0,5,18,0,0,1122,55,17,0
1122,55,18,0,FRAFJORD,47,0,10,37,5,5,1122,55,18,0
1122,55,23,0,FRAFJORD,20,0,0,20,0,0,1122,55,18,0
1122,55,79,0,FRAFJORD,37,0,4,31,6,0,1122,55,18,0
1122,56,2,0,KOMMEDAL,176,47,129,78,0,98,1122,56,2,0
1122,56,3,0,KOMMEDAL,105,191,168,68,20,17,1122,56,2,0
1122,56,3,1,KOMMEDAL 2,86,147,170,31,2,53,1122,56,3,1
1122,57,1,0,MOLAU,69,26,52,35,7,27,1122,57,1,0
1122,57,2,0,MOLAU,88,42,21,47,0,41,1122,57,2,0
1122,58,1,0,HÅLAND,99,0,254,25,1,73,1122,58,1,0
1122,59,1,0,HÅLAND,57,,,25,0,32,1122,58,1,0
1122,59,4,0,HÅLAND,0,,,0,0,0,1122,58,1,0
1122,58,2,0,HÅLAND,53,178,164,25,0,28,1122,58,2,0
1122,56,1,0,BRÅTLAND,137,,,37,0,100,1122,59,5,0
1122,59,5,0,BRÅTLAND,52,183,55,23,5,24,1122,59,5,0
1122,59,2,0,BRÅTLAND,0,272,118,0,0,0,1122,59,6,0
1122,59,6,0,BRÅTLAND,93,,,32,0,61,1122,59,6,0
1122,59,10,0,BRÅTLAND,32,26,0,13,0,19,1122,59,6,0
1122,60,1,0,EIKESKOG,148,195,12347,38,0,110,1122,60,1,0
1122,60,3,0,EIKESKOG,,,,,0,,1122,60,3,0
1122,60,5,0,EIKESKOG,0,0,0,0,0,0,1122,60,3,0
1122,61,1,0,MÅNEN,,885,7784,,,48,1122,61,1,0
1122,62,1,0,FED,0,0,40220,0,0,0,1122,62,1,0
1122,62,3,0,FIDJASTØL,,,,,,,1122,62,3,0
1122,63,1,0,ØSTEBØ,173,172,2252,67,0,106,1122,63,1,0
1122,63,3,0,ØSTEBØ,95,12,3211,42,0,53,1122,63,3,0
1122,63,2,0,AUSTBØ,154,28,3437,33,0,121,1122,63,5,0
1122,63,5,0,AUSTBØ,132,292,1483,27,3,102,1122,63,5,0
1122,64,1,0,RETLAND,225,181,2552,10,13,202,1122,64,1,0
1122,65,1,0,MJÅLAND,103,216,2988,35,0,68,1122,65,1,0
1122,65,4,0,NEDRE MJÅLAND,44,44,606,13,0,31,1122,65,4,0
1122,65,6,0,MJÅVOLL,48,1,8,19,0,29,1122,65,6,0
1122,66,1,0,MOTLAND,121,0,0,60,0,61,1122,66,1,0
1122,66,2,0,MOTLAND,84,4,0,33,0,51,1122,66,2,0
1122,67,1,0,BIRKEDAL,73,77,2282,40,0,33,1122,67,1,0
1122,67,2,0,BIRKEDAL,60,27,1474,22,0,38,1122,67,2,0
1122,67,3,0,BIRKEDAL,192,80,1327,23,0,169,1122,67,3,0
1122,67,4,0,BIRKEDAL,0,122,1269,0,0,0,1122,67,4,0
1122,67,6,0,BYRKJEDAL,131,101,2190,38,0,93,1122,67,11,0
1122,67,11,0,BYRKJEDAL,86,211,1404,38,0,48,1122,67,11,0
1122,67,15,0,BYRKJEDAL,1,0,0,1,0,0,1122,67,11,0
1122,67,35,0,BYRKJEDAL,56,109,664,20,0,36,1122,67,11,0
1122,68,1,0,MAUDAL ØVRE,161,399,31455,53,0,108,1122,68,1,0
1122,68,19,0,MAUDAL ØVRE,2,0,1,0,0,2,1122,68,1,0
1122,68,2,0,MAUDAL ØVRE,0,0,601,0,0,0,1122,68,3,0
1122,68,3,0,MAUDAL ØVRE,52,118,,17,0,35,1122,68,3,0
1122,68,6,0,JENSEHEIEN,65,76,1292,0,0,65,1122,68,6,0
1122,68,7,0,JENSEHEIEN,65,31,33,65,0,0,1122,68,6,0
1122,68,8,0,MAUDAL ØVRE,111,7,825,65,0,46,1122,68,8,0
1122,68,17,0,MAUDAL,109,6,39,54,0,55,1122,68,17,0
1122,68,20,0,BJØRKHEIM,1,4,0,1,0,0,1122,68,20,0
1122,68,23,0,FOSSLID,61,1,7,51,0,10,1122,68,23,0
1122,68,32,0,FOSSLID,16,112,95,16,0,0,1122,68,23,0
1122,69,1,0,GILJE,232,161,748,143,0,89,1122,69,1,0
1122,71,9,0,GILJE,4,77,630,0,0,4,1122,69,1,0
1122,69,2,0,GJUEBAKKEN,107,115,102,37,0,70,1122,69,2,0
1122,69,10,0,GJUEBAKKEN,98,235,612,44,0,54,1122,69,2,0
1122,70,6,0,GJUEBAKKEN,0,193,33,0,0,0,1122,69,2,0
1122,71,4,0,GJUEBAKKEN,4,52,263,0,0,4,1122,69,2,0
1122,71,5,0,GJUEBAKKEN,0,51,118,0,0,0,1122,69,2,0
1122,74,9,0,GJUEBAKKEN,0,14,0,0,0,0,1122,69,2,0
1122,69,3,0,GILJEGARDEN,256,932,1721,80,0,176,1122,69,3,0
1122,70,5,0,GILJEGARDEN,0,183,47,0,0,0,1122,69,3,0
1122,71,8,0,GILJEGARDEN,15,271,603,0,0,15,1122,69,3,0
1122,71,10,0,GILJEGARDEN,8,134,1228,0,0,8,1122,69,3,0
1122,69,6,0,GILJE,95,574,2067,45,0,50,1122,69,6,0
1122,71,6,0,GILJE,0,59,565,0,0,0,1122,69,6,0
1122,69,7,0,GILJE,97,130,226,43,3,51,1122,69,7,0
1122,70,1,0,GILJE,13,,,0,0,13,1122,69,7,0
1122,69,8,0,GILJE,75,301,513,15,0,60,1122,69,8,0
1122,70,2,0,GILJE,0,123,114,0,0,0,1122,69,8,0
1122,69,11,0,GILJE,111,203,89,37,0,74,1122,69,11,0
1122,69,60,0,GILJE,3,0,0,0,0,3,1122,69,11,0
1122,70,3,0,GILJE,0,65,46,0,0,0,1122,69,11,0
1122,71,1,0,GILJE,0,55,628,0,0,0,1122,69,11,0
1122,72,46,0,GILJE,43,55,832,0,0,43,1122,69,11,0
1122,78,57,0,GILJE,0,31,9,0,0,0,1122,69,11,0
1122,78,58,0,GILJE,96,0,19,54,0,42,1122,69,11,0
1122,78,59,0,GILJE,0,120,149,0,0,0,1122,69,11,0
1122,69,13,0,INDRE MOEN,45,5,5,24,0,21,1122,69,13,0
1122,69,15,0,GILJE,42,357,205,33,0,9,1122,69,15,0
1122,69,86,0,GILJE,1,0,2,0,0,1,1122,69,15,0
1122,70,4,0,GILJE,18,125,72,0,0,18,1122,69,15,0
1122,71,2,0,GILJE,0,118,440,0,0,0,1122,69,15,0
1122,69,16,0,GILJEHAGEN,14,191,202,5,0,9,1122,69,16,0
1122,71,7,0,GILJEHAGEN,0,53,52,0,0,0,1122,69,16,0
1122,69,18,0,GOSEN,4,0,4,4,0,0,1122,69,18,0
1122,69,20,0,ÅMOT,4,0,2,4,0,0,1122,69,20,0
1122,69,22,0,NESTUN,2,0,4,2,0,0,1122,69,22,0
1122,70,1,1,SKITREKKET,40,63,68,0,0,40,1122,70,1,1
1122,72,38,0,,6,0,8,6,0,0,1122,72,38,0
1122,73,1,0,KVITELAND,44,362,1083,30,0,14,1122,73,1,0
1122,73,31,0,KVITELAND,2,0,0,2,0,0,1122,73,1,0
1122,73,2,0,KVITELAND,73,86,177,23,0,50,1122,73,2,0
1122,73,29,0,KVITELAND,1,0,0,0,0,1,1122,73,2,0
1122,73,34,0,KVITELAND,31,0,1,0,0,31,1122,73,2,0
1122,76,6,0,KVITELAND,6,1,0,6,0,0,1122,73,2,0
1122,73,3,0,KVISTAD,0,0,5,0,0,0,1122,73,3,0
1122,73,19,0,SOLMOEN 36,0,0,1,0,0,0,1122,73,19,0
1122,74,1,0,NØDLAND,99,87,65,37,5,57,1122,74,1,0
1122,74,5,0,NESET,30,230,203,20,0,10,1122,74,5,0
1122,74,10,0,BJØRKEVOLL,25,3,3,5,0,20,1122,74,10,0
1122,74,15,0,BJØRKEVOLL,0,23,37,0,0,0,1122,74,10,0
1122,74,11,0,NØDLAND,150,87,67,69,0,81,1122,74,11,0
1122,75,1,0,KJÆRVOLDEN,91,320,1103,36,0,55,1122,75,1,0
1122,75,5,0,NESET,3,1,1,3,0,0,1122,75,5,0
1122,76,1,0,STEINSKOG,12,4,194,12,0,0,1122,76,1,0
1122,76,2,0,STEINSKOG,3,1,13,3,0,0,1122,76,1,0
1122,76,4,0,STEINSKOG,39,172,214,19,0,20,1122,76,1,0
1122,76,3,0,STEINSKOG,61,74,227,33,0,28,1122,76,3,0
1122,78,22,0,STEINSKOG,8,1,18,0,0,8,1122,76,3,0
1122,77,1,0,HOLMEN,22,74,401,19,0,3,1122,77,1,0
1122,77,2,0,LINDLAND,4,1,1,4,0,0,1122,77,2,0
1122,77,5,0,LINDLAND,0,0,2,0,0,0,1122,77,2,0
1122,78,21,0,LINDLAND,21,1,0,15,0,6,1122,77,2,0
1122,77,8,0,,10,7,13,10,0,0,1122,77,8,0
1122,77,11,0,,14,0,0,14,0,0,1122,77,11,0
1122,78,1,0,DIRDAL,169,,,76,0,93,1122,78,1,0
1122,78,2,0,DIRDAL,356,273,836,158,32,166,1122,78,2,0
1122,78,12,0,DIRDAL,24,47,130,6,2,16,1122,78,2,0
1122,78,3,0,DIRDAL,151,176,426,86,1,64,1122,78,3,0
1122,78,4,0,DIRDAL,32,98,239,26,6,0,1122,78,4,0
1122,78,8,0,DIRDAL,49,73,225,24,0,25,1122,78,4,0
1122,78,5,0,DIRDAL,67,120,276,53,3,11,1122,78,5,0
1122,78,9,0,SAMSLÅTTEN,20,61,162,20,0,0,1122,78,9,0
1122,78,27,0,SAMSLÅTTEN,1,0,1,1,0,0,1122,78,9,0
1122,78,11,0,DIRDAL,80,79,362,49,9,22,1122,78,11,0
1122,78,15,0,DIRDAL,4,0,1,4,0,0,1122,78,15,0
1122,78,17,0,DIRDAL,9,0,5,9,0,0,1122,78,17,0
1122,71,3,0,FREDHEIM,0,47,195,0,0,0,1122,78,19,0
1122,76,9,0,FREDHEIM,0,13,23,0,0,0,1122,78,19,0
1122,78,19,0,FREDHEIM,61,8,7,61,0,0,1122,78,19,0
1122,76,8,0,FREDHEIM,0,11,77,0,0,0,1122,78,20,0
1122,78,20,0,FREDHEIM,65,2,7,49,2,14,1122,78,20,0
1122,76,10,0,LINDLAND,0,3,14,0,0,0,1122,78,24,0
1122,78,24,0,LINDLAND,43,24,69,35,0,8,1122,78,24,0
1122,21,2,0,DIRDAL,110,189,22,0,0,110,1122,78,26,0
1122,74,3,0,DIRDAL,79,118,565,31,0,48,1122,78,26,0
1122,78,7,0,DIRDAL,76,32,369,31,13,32,1122,78,26,0
1122,78,26,0,DIRDAL,67,17,129,34,6,27,1122,78,26,0
1122,78,35,0,BRUSTAD,0,0,0,0,0,0,1122,78,35,0
1122,78,67,0,GAMLETUFTENE,0,0,0,0,0,0,1122,78,67,0
1122,99999,3032,0,GJESDAL SAU OG GEIT,,,,,,,1122,99999,3032,0
1122,99999,3042,0,ROGALAND SPELRING,,,,,,,1122,99999,3042,0
1122,99999,3052,0,ROGALAND SPELRING,,,,,,,1122,99999,3052,0
1122,99999,3101,0,GJESDAL DALARING,,,,,,,1122,99999,3101,0
1124,1,1,0,JÅSUND,44,0,23,44,0,0,1124,1,1,0
1124,1,3,0,JÅSUND,37,0,7,37,0,0,1124,1,3,0
1124,1,4,0,SKIFTESVIK,0,0,1,0,0,0,1124,1,4,0
1124,1,5,0,SKIFTESVIK,0,0,1,0,0,0,1124,1,5,0
1124,1,6,0,JÅSUND,2,0,5,2,0,0,1124,1,6,0
1124,1,7,0,NYGAARD NORDRE,56,0,10,56,0,0,1124,1,7,0
1124,1,11,0,JÅSUND,0,0,0,0,0,0,1124,1,11,0
1124,1,243,0,JÅSUND,0,0,1,0,0,0,1124,1,11,0
